1.346369109302397646e+02,2.990990008652452161e+02,1.956289251765298332e+02,4.357432144585044398e+02,1.738971195057771695e+02,3.120368885735639992e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.685628520362748191e+02,3.092425283773828824e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.578943170972700614e+02,3.111054351748369413e+02,2.000000000000000000e+00,1.738971195057771695e+02,3.250772361557428098e+02,2.000000000000000000e+00,1.525600496277677109e+02,3.306659565481051573e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.461589286643648506e+02,3.669926390984603586e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.568274636033696083e+02,3.884160672691826903e+02,2.000000000000000000e+00,1.749639729996776509e+02,3.772386264844579955e+02,2.000000000000000000e+00,1.589611705911705428e+02,3.818958934780932850e+02,2.000000000000000000e+00,1.770976799874785854e+02,4.172911226297214284e+02,2.000000000000000000e+00,1.674959985423743376e+02,4.191540294271755442e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
1.406646331707774209e+02,2.654362750352494231e+02,2.321579888076820453e+02,3.768567305909799643e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.536269031216681924e+02,2.785045662193899716e+02,2.000000000000000000e+00,1.685628520362748191e+02,2.766416594219358558e+02,2.000000000000000000e+00,1.450920751704643976e+02,2.934078205990228980e+02,2.000000000000000000e+00,1.792313869752795483e+02,2.850247400104793769e+02,2.000000000000000000e+00,1.504263426399667480e+02,3.204199691621075203e+02,2.000000000000000000e+00,1.984347498654880724e+02,3.027223545862934770e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.685628520362748191e+02,3.315974099468322152e+02,1.000000000000000000e+00,1.898999219142842776e+02,3.241457827570157519e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.165712592617961150e+02,3.315974099468322152e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.165712592617961150e+02,3.697869992946415323e+02,2.000000000000000000e+00,nan
5.017091925765756173e+02,1.445056802785155696e+02,5.201657580210538754e+02,1.968626758209634602e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
2.067668756528507572e+02,2.009238126394134270e+02,2.429545461659548380e+02,2.996765019724559806e+02,2.240392337190994283e+02,2.123713749097689458e+02,2.000000000000000000e+00,2.229723802251989468e+02,2.095770147135877721e+02,2.000000000000000000e+00,2.197718197434975309e+02,2.095770147135877721e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.165712592617961150e+02,2.105084681123148300e+02,2.000000000000000000e+00,2.304403546825022602e+02,2.170286419034042353e+02,2.000000000000000000e+00,2.133706987800946990e+02,2.226173622957665827e+02,2.000000000000000000e+00,2.336409151642036761e+02,2.310004428843100754e+02,2.000000000000000000e+00,2.112369917922937361e+02,2.384520700741265387e+02,2.000000000000000000e+00,2.389751826337060550e+02,2.403149768715806545e+02,2.000000000000000000e+00,2.165712592617961150e+02,2.514924176563053209e+02,2.000000000000000000e+00,2.304403546825022602e+02,2.496295108588512335e+02,2.000000000000000000e+00,2.197718197434975309e+02,2.505609642575782630e+02,2.000000000000000000e+00,2.293735011886018071e+02,2.719843924283005663e+02,1.000000000000000000e+00,2.240392337190994283e+02,2.729158458270276242e+02,1.000000000000000000e+00,2.293735011886018071e+02,2.868876468079334927e+02,1.000000000000000000e+00,2.261729407069003628e+02,2.896820070041146664e+02,1.000000000000000000e+00,nan
5.944827724061608478e+02,2.905016859949944887e+02,6.410000000000000000e+02,4.410152406952996103e+02,6.358446823646821713e+02,3.111054351748369413e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.347778288707817183e+02,3.083110749786558245e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.241092939317769606e+02,3.064481681812017086e+02,2.000000000000000000e+00,6.027722240537675589e+02,3.241457827570157519e+02,2.000000000000000000e+00,6.273098544134784333e+02,3.315974099468322152e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.294435614012793394e+02,3.688555458959144744e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.081064915232698240e+02,3.874846138704556324e+02,2.000000000000000000e+00,6.251761474256774136e+02,3.893475206679097482e+02,2.000000000000000000e+00,6.273098544134784333e+02,4.247427498195378917e+02,2.000000000000000000e+00,6.358446823646821713e+02,4.303314702119002391e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
3.582600717867180151e+02,2.910698725682179884e+02,4.194334511269711356e+02,4.460357745144384012e+02,3.936689392492747288e+02,3.101739817761098834e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.894015252736728030e+02,3.083110749786558245e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.776661368407675923e+02,3.129683419722910571e+02,2.000000000000000000e+00,3.936689392492747288e+02,3.278715963519239835e+02,2.000000000000000000e+00,3.691313088895637975e+02,3.325288633455592731e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.648638949139619285e+02,3.679240924971874165e+02,2.000000000000000000e+00,4.118054486455827714e+02,3.455692109277380837e+02,1.000000000000000000e+00,3.755324298529666294e+02,3.912104274653638640e+02,2.000000000000000000e+00,3.979363532248765978e+02,3.828273468768203429e+02,1.000000000000000000e+00,3.862009647919713871e+02,3.865531604717285745e+02,1.000000000000000000e+00,3.691313088895637975e+02,4.331258304080814128e+02,2.000000000000000000e+00,4.032706206943789766e+02,4.294000168131731812e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
2.133706987800947086e-01,2.977204498351291591e+02,5.414281481544902874e+01,4.322688932812524740e+02,2.133706987800946919e+01,3.138997953710181150e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.706965590240757535e+01,3.129683419722910571e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.334267469502367298e+00,3.138997953710181150e+02,2.000000000000000000e+00,2.560448385361136303e+01,3.278715963519239835e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.520616529871562506e+01,3.483635711239192574e+02,2.000000000000000000e+00,6.401120963402840758e+00,3.837588002755474008e+02,2.000000000000000000e+00,2.880504433531278252e+01,3.772386264844579955e+02,1.000000000000000000e+00,1.066853493900473460e+01,3.800329866806391692e+02,2.000000000000000000e+00,4.480784674381988708e+01,4.172911226297214284e+02,2.000000000000000000e+00,1.066853493900473460e+01,4.200854828259026021e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
4.770648768674747089e+02,2.841771174176377599e+02,5.447033883807647499e+02,4.423565335894664940e+02,5.099559700844263261e+02,3.055167147824746507e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.056885561088244003e+02,3.027223545862934770e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.950200211698196995e+02,3.055167147824746507e+02,2.000000000000000000e+00,5.056885561088244003e+02,3.232143293582886940e+02,2.000000000000000000e+00,4.886189002064168676e+02,3.269401429531969256e+02,2.000000000000000000e+00,5.163570910478291580e+02,3.390490371366486784e+02,2.000000000000000000e+00,4.907526071942177737e+02,3.623353721048250691e+02,2.000000000000000000e+00,5.312930399624357278e+02,3.241457827570157519e+02,2.000000000000000000e+00,5.152902375539287050e+02,3.809644400793662271e+02,2.000000000000000000e+00,5.046217026149239473e+02,3.772386264844579955e+02,2.000000000000000000e+00,5.003542886393220783e+02,3.791015332819121113e+02,2.000000000000000000e+00,5.014211421332225314e+02,4.284685634144461233e+02,2.000000000000000000e+00,5.248919189990328960e+02,4.228798430220837758e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
3.453404759755832742e+02,1.956704154705928147e+02,3.835231625222812113e+02,2.949260896389479853e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.584627739505590966e+02,2.021253875237713373e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.712650158773647604e+02,2.123713749097689458e+02,2.000000000000000000e+00,3.552622134688576807e+02,2.142342817072230616e+02,2.000000000000000000e+00,3.755324298529666294e+02,2.105084681123148300e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.616633344322605126e+02,2.067826545174065984e+02,2.000000000000000000e+00,3.563290669627581337e+02,2.086455613148607142e+02,2.000000000000000000e+00,3.733987228651657233e+02,2.421778836690347703e+02,2.000000000000000000e+00,3.627301879261609656e+02,2.421778836690347703e+02,2.000000000000000000e+00,3.712650158773647604e+02,2.645327652384841031e+02,2.000000000000000000e+00,3.637970414200614755e+02,2.645327652384841031e+02,2.000000000000000000e+00,3.755324298529666294e+02,2.850247400104793769e+02,2.000000000000000000e+00,3.691313088895637975e+02,2.859561934092064348e+02,2.000000000000000000e+00,nan
1.641887527112828593e+02,2.097353617913713606e+02,2.050919156674270312e+02,2.981116602625945120e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.866993614325828617e+02,2.188915487008583511e+02,2.000000000000000000e+00,1.696297055301752721e+02,2.328633496817641912e+02,2.000000000000000000e+00,1.866993614325828617e+02,2.328633496817641912e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888330684203837961e+02,2.486980574601241756e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.898999219142842776e+02,2.654642186372111610e+02,2.000000000000000000e+00,1.728302660118766880e+02,2.663956720359382189e+02,2.000000000000000000e+00,1.898999219142842776e+02,2.663956720359382189e+02,2.000000000000000000e+00,1.728302660118766880e+02,2.887505536053876085e+02,1.000000000000000000e+00,1.952341893837866564e+02,2.831618332130252611e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan
