126.2,321.11,57.17,146.7,163,335,2,0,0,0,158,332,2,0,0,0,148,334,2,163,349,2,143,355,2,0,0,0,137,394,2,0,0,0,147,417,2,164,405,2,149,410,2,166,448,2,157,450,2,140,468,1,0,0,0,
131.85,284.97,85.76,119.62,0,0,0,0,0,0,0,0,0,144,299,2,158,297,2,136,315,2,168,306,2,141,344,2,186,325,2,0,0,0,0,0,0,158,356,1,178,348,2,0,0,0,203,356,2,0,0,0,203,397,2,
470.27,155.14,17.3,56.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193.81,215.71,33.92,106.02,210,228,2,209,225,2,206,225,2,0,0,0,203,226,2,216,233,2,200,239,2,219,248,2,198,256,2,224,258,2,203,270,2,216,268,2,206,269,2,215,292,1,210,293,1,215,308,1,212,311,1,
631.31,163.8,8.69,63.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
557.23,311.88,54.65,161.59,596,334,2,0,0,0,595,331,2,0,0,0,585,329,2,565,348,2,588,356,2,0,0,0,590,396,2,0,0,0,603,418,2,570,416,2,586,418,2,588,456,2,596,462,2,0,0,0,0,0,0,
335.81,312.49,57.34,166.37,369,333,2,0,0,0,365,331,2,0,0,0,354,336,2,369,352,2,346,357,2,0,0,0,342,395,2,386,371,1,352,420,2,373,411,1,362,415,1,346,465,2,378,461,2,0,0,0,0,0,0,
0.2,319.63,50.55,144.45,20,337,2,0,0,0,16,336,2,0,0,0,5,337,2,24,352,2,0,0,0,0,0,0,0,0,0,33,374,2,6,412,2,27,405,1,10,408,2,42,448,2,10,451,2,0,0,0,0,0,0,
447.17,305.09,63.4,169.82,478,328,2,0,0,0,474,325,2,0,0,0,464,328,2,474,347,2,458,351,2,484,364,2,460,389,2,498,348,2,483,409,2,473,405,2,469,407,2,470,460,2,492,454,2,0,0,0,0,0,0,
323.7,210.07,35.79,106.56,0,0,0,0,0,0,0,0,0,336,217,2,0,0,0,348,228,2,333,230,2,352,226,2,0,0,0,339,222,2,334,224,2,350,260,2,340,260,2,348,284,2,341,284,2,352,306,2,346,307,2,
153.9,225.17,38.34,94.88,0,0,0,0,0,0,0,0,0,0,0,0,175,235,2,159,250,2,175,250,2,0,0,0,177,267,2,0,0,0,178,285,2,162,286,2,178,286,2,162,310,1,183,304,2,0,0,0,189,322,1,
